,title,category,url,episodes,aired,ended
5504,Shikabane Hime: Kuro,series,https://anidb.net/anime/6227,12,2009-01-01,2009-03-26
5505,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu",movie,https://anidb.net/anime/7087,1,2009-01-01,2009-01-01
5506,Arigatou Gomennasai,movie,https://anidb.net/anime/11413,1,??.??.2009,??.??.2009
5507,Metropolis (2009),movie,https://anidb.net/anime/12212,1,??.??.2009,??.??.2009
5508,Akai Kutsu! Onnanoko!,movie,https://anidb.net/anime/11400,1,??.??.2009,??.??.2009
5509,Maria-sama ga Miteru 4th,series,https://anidb.net/anime/5694,13,2009-03-01,2009-03-28
5510,Kotonakare Hero Gingerman,series,https://anidb.net/anime/7213,12,2009-03-01,2009-03-28
5511,White Album,series,https://anidb.net/anime/6026,13,2009-04-01,2009-03-29
5512,Minami-ke Okaeri,series,https://anidb.net/anime/6219,13,2009-05-01,2009-03-30
5513,Viper`s Creed,series,https://anidb.net/anime/6236,12,2009-06-01,2009-03-24
5514,Zoku Natsume Yuujinchou,series,https://anidb.net/anime/6185,13,2009-06-01,2009-03-31
5515,Sora o Kakeru Shoujo,series,https://anidb.net/anime/6176,26,2009-06-01,2009-06-30
5516,Hajime no Ippo: The Fighting! - New Challenger,series,https://anidb.net/anime/6153,26,2009-07-01,2009-01-07
5517,Dokuhaku Suru Universal Yoko Mercator Egg Man,special,https://anidb.net/anime/6264,TBC,2009-07-01,-
5518,Asu no Yoichi!,series,https://anidb.net/anime/6110,12,2009-09-01,2009-03-27
5519,Kurokami The Animation,series,https://anidb.net/anime/6211,23,2009-09-01,2009-06-19
5520,Druaga no Tou: the Sword of Uruk,series,https://anidb.net/anime/6018,12,2009-09-01,2009-03-27
5521,Tetsuwan Birdy Decode:02,series,https://anidb.net/anime/6120,12,2009-10-01,2009-03-28
5522,Kupuu!! Mamegoma!,series,https://anidb.net/anime/6746,51,2009-10-01,2009-12-26
5523,Major (2009),series,https://anidb.net/anime/6013,25,2009-10-01,2009-06-27
5524,Kemono no Souja Erin,series,https://anidb.net/anime/6187,50,2009-10-01,2009-12-26
5525,Koukaku no Regios,series,https://anidb.net/anime/5911,24,2009-11-01,2009-06-21
5526,Examurai Sengoku,series,https://anidb.net/anime/6324,24,2009-11-01,2009-06-25
5527,Abunai Sisters: Koko & Mika,special,https://anidb.net/anime/6287,10,2009-11-01,2009-05-03
5528,Ride Back,series,https://anidb.net/anime/6235,12,2009-12-01,2009-03-30
5529,Slayers Evolution-R,series,https://anidb.net/anime/6179,13,2009-12-01,2009-06-04
5530,Yume o Kanaeru Zou,series,https://anidb.net/anime/6543,9,2009-01-13,2009-09-15
5531,Sora o Miageru Shoujo no Hitomi ni Utsuru Sekai,series,https://anidb.net/anime/6263,9,2009-01-14,2009-11-03
5532,Xiyangyang Yu Huitailang: Niu Qi Chong Tian,movie,https://anidb.net/anime/8430,1,2009-01-16,2009-01-16
5533,Genji Monogatari Sennenki,series,https://anidb.net/anime/6130,11,2009-01-16,2009-03-27
5534,Soukou Kihei Votoms: Pailsen Files - Gekijouban,movie,https://anidb.net/anime/6722,1,2009-01-17,2009-01-17
5535,Ichigo Marshmallow Encore,special,https://anidb.net/anime/6212,2,2009-01-23,2009-03-25
5536,Afro Samurai Resurrection,special,https://anidb.net/anime/6063,1,2009-01-25,2009-01-25
5537,Mou Hitotsu no Doubutsuen: Zetsumetsu Doubutsu Monogatari,special,https://anidb.net/anime/8339,2,2009-01-30,2009-01-30
5538,Chocolate Underground: Bokura no Chocolate Sensou,movie,https://anidb.net/anime/11387,1,2009-01-31,2009-01-31
5539,MetaJets,series,https://anidb.net/anime/13180,40,2009-01-31,2009-07-11
5540,Fresh Precure!,series,https://anidb.net/anime/6280,50,2009-01-02,2010-01-31
5541,Denpateki na Kanojo,special,https://anidb.net/anime/6322,2,2009-04-02,2009-04-12
5542,Street Fighter IV: Aratanaru Kizuna,special,https://anidb.net/anime/6283,1,2009-12-02,2009-12-02
5543,Jigoku Koushien,special,https://anidb.net/anime/10085,1,2009-02-13,2009-02-13
5544,Denshinbashira Elemi no Koi,movie,https://anidb.net/anime/8525,1,2009-02-15,2009-02-15
5545,xxxHOLiC Shunmuki,special,https://anidb.net/anime/6192,2,2009-02-17,2009-06-23
5546,Kodomo no Jikan: Ni Gakki,special,https://anidb.net/anime/6091,3,2009-02-20,2009-07-24
5547,Higurashi no Naku Koro ni Rei,special,https://anidb.net/anime/5634,5,2009-02-25,2009-08-21
5548,Hayate no Gotoku!! 2nd Season: Atsu ga Natsui ze - Mizugi Hen!,special,https://anidb.net/anime/6389,1,2009-06-03,2009-06-03
5549,Yonimo Kimyou na Man Gatarou,special,https://anidb.net/anime/10084,8,2009-06-03,2009-10-04
5550,Eiga Doraemon: Shin Nobita no Uchuu Kaitakushi,movie,https://anidb.net/anime/6383,1,2009-07-03,2009-07-03
5551,Chou Gekijouban Keroro Gunsou: Gekishin Dragon Warriors de Arimasu!,movie,https://anidb.net/anime/6095,1,2009-07-03,2009-07-03
5552,Jebulchalssi Iyagi,movie,https://anidb.net/anime/12265,1,2009-12-03,2009-12-03
5553,Tsubasa Shunraiki,special,https://anidb.net/anime/6191,2,2009-03-17,2009-05-15
5554,Eiga Precure All Stars DX: Minna Tomodachi - Kiseki no Zen`in Daishuugou!,movie,https://anidb.net/anime/6433,1,2009-03-20,2009-03-20
5555,Isekai no Seikishi Monogatari,special,https://anidb.net/anime/6304,13,2009-03-20,2010-03-19
5556,Hayabusa: Back to the Earth,movie,https://anidb.net/anime/8359,1,2009-03-26,2009-03-26
5557,Kin`iro no Chord: Secondo Passo,special,https://anidb.net/anime/6311,2,2009-03-27,2009-05-06
5558,Lupin Sansei vs Meitantei Conan,special,https://anidb.net/anime/6432,1,2009-03-27,2009-03-27
5559,Cookin` Idol Ai! Mai! Main!,series,https://anidb.net/anime/6474,305,2009-03-30,2013-03-22
5560,Chii`s Sweet Home: Atarashii O`uchi,series,https://anidb.net/anime/6452,104,2009-03-30,2009-09-24
5561,Marie & Gali,series,https://anidb.net/anime/6434,40,2009-03-31,2010-03-23
5562,Mainichi Kaa-san,series,https://anidb.net/anime/6391,142,2009-01-04,2012-03-25
5563,Charady no Joke na Mainichi,series,https://anidb.net/anime/6401,365,2009-01-04,2010-03-31
5564,Queen`s Blade: Rurou no Senshi,series,https://anidb.net/anime/6080,12,2009-02-04,2009-06-18
5565,Sengoku Basara,series,https://anidb.net/anime/6284,12,2009-02-04,2009-06-18
5566,Asura Cryin`,series,https://anidb.net/anime/6374,13,2009-02-04,2009-06-25
5567,Suzumiya Haruhi no Yuuutsu (2009),series,https://anidb.net/anime/6367,28,2009-03-04,2009-09-10
5568,Basquash!,series,https://anidb.net/anime/6255,26,2009-03-04,2009-02-10
5569,Phantom: Requiem for the Phantom,series,https://anidb.net/anime/6256,26,2009-03-04,2009-09-25
5570,Tears to Tiara,series,https://anidb.net/anime/5596,26,2009-03-04,2009-09-28
5571,Higepiyo,series,https://anidb.net/anime/6479,39,2009-03-04,2010-02-19
5572,K-On!,series,https://anidb.net/anime/6257,12,2009-03-04,2009-06-19
5573,Pandora Hearts,series,https://anidb.net/anime/6288,25,2009-03-04,2009-09-25
5574,To Love-Ru: Trouble (2009),special,https://anidb.net/anime/6463,6,2009-03-04,2010-02-04
5575,Slap Up Party: Arad Senki,series,https://anidb.net/anime/6226,26,2009-04-04,2009-09-26
5576,Hayate no Gotoku!! 2nd Season,series,https://anidb.net/anime/6413,25,2009-04-04,2009-09-19
5577,Shin Mazinger Shougeki! Z Hen on Television,series,https://anidb.net/anime/6397,26,2009-04-04,2009-09-26
5578,Dragon Ball Kai,series,https://anidb.net/anime/6399,97,2009-05-04,2011-03-27
5579,Gokujou!! Mecha Mote Iinchou,series,https://anidb.net/anime/6411,51,2009-04-04,2010-03-27
5580,Senjou no Valkyria: Valkyria Chronicles,series,https://anidb.net/anime/6244,26,2009-05-04,2009-09-27
5581,Shinkyoku Soukai Polyphonica: Crimson S,series,https://anidb.net/anime/6224,12,2009-05-04,2009-06-21
5582,Cross Game,series,https://anidb.net/anime/6424,50,2009-05-04,2010-03-28
5583,Guin Saga,series,https://anidb.net/anime/6331,26,2009-05-04,2009-09-27
5584,Metal Fight Beyblade,series,https://anidb.net/anime/6426,51,2009-05-04,2010-03-28
5585,Jewelpet,series,https://anidb.net/anime/6444,52,2009-05-04,2010-03-28
5586,Konnichiwa Anne,series,https://anidb.net/anime/6046,39,2009-05-04,2009-12-27
5587,Hanasakeru Seishounen,series,https://anidb.net/anime/6329,39,2009-05-04,2010-02-14
5588,Hagane no Renkinjutsushi (2009),series,https://anidb.net/anime/6107,64,2009-05-04,2010-04-07
5589,Shangri-La,series,https://anidb.net/anime/6267,24,2009-06-04,2009-09-14
5590,Naked Wolves,series,https://anidb.net/anime/9740,52,2009-06-04,2010-05-04
5591,Saki,series,https://anidb.net/anime/6246,25,2009-06-04,2009-09-28
5592,Natsu no Arashi!,series,https://anidb.net/anime/6340,13,2009-06-04,2009-06-29
5593,Tayutama: Kiss on my Deity,series,https://anidb.net/anime/6296,12,2009-06-04,2009-06-22
5594,07-Ghost,series,https://anidb.net/anime/6239,25,2009-07-04,2009-09-22
5595,Sugar Bunnies Fleur,series,https://anidb.net/anime/6502,26,2009-07-04,2009-09-29
5596,Souten Kouro,series,https://anidb.net/anime/6408,26,2009-08-04,2009-09-30
5597,Ristorante Paradiso,series,https://anidb.net/anime/6384,11,2009-09-04,2009-06-25
5598,Higashi no Eden,series,https://anidb.net/anime/6238,11,2009-10-04,2009-06-19
5599,Bakugan Battle Brawlers: New Vestroia,series,https://anidb.net/anime/7401,52,2009-12-04,2010-09-05
5600,Hatsukoi Limited,series,https://anidb.net/anime/6323,12,2009-12-04,2009-06-28
5601,Tenjoubito to Akutobito Saigo no Tatakai,movie,https://anidb.net/anime/6427,1,2009-04-18,2009-04-18
5602,Meitantei Conan Magic File 3: Shin`ichi to Ran Mahjong Pai to Tanabata no Omoide,special,https://anidb.net/anime/7232,1,2009-04-18,2009-04-18
5603,Eiga Crayon Shin-chan: Otakebe! Kasukabe Yasei Oukoku,movie,https://anidb.net/anime/6550,1,2009-04-18,2009-04-18
5604,Meitantei Conan: Shikkoku no Chaser,movie,https://anidb.net/anime/6245,1,2009-04-18,2009-04-18
5605,Yurumates,special,https://anidb.net/anime/6355,1,2009-04-24,2009-04-24
5606,To Heart 2 ad Plus,special,https://anidb.net/anime/6286,2,2009-04-24,2009-07-10
5607,Koukyoushihen: Eureka Seven - Pocket ga Niji de Ippai,movie,https://anidb.net/anime/5880,1,2009-04-25,2009-04-25
5608,Issho ni Training: Training with Hinako,special,https://anidb.net/anime/6504,1,2009-04-24,2009-04-24
5609,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,series,https://anidb.net/anime/7451,13,2009-04-27,2009-07-20
5610,Cobra The Animation: Time Drive,special,https://anidb.net/anime/6392,2,2009-04-24,2009-06-26
5611,Baton,movie,https://anidb.net/anime/6651,3,2009-04-28,2009-11-07
5612,Gekijouban Tengen Toppa Gurren Lagann: Lagann Hen,movie,https://anidb.net/anime/6325,1,2009-04-25,2009-04-25
5613,Ravex in Tezuka World,special,https://anidb.net/anime/7876,1,2009-04-29,2009-04-29
5614,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,special,https://anidb.net/anime/6465,1,2009-04-30,2009-04-30
5615,First Squad: The Moment of Truth,movie,https://anidb.net/anime/4401,1,2009-05-13,2009-05-13
5616,Dogs: Stray Dogs Howling in the Dark,special,https://anidb.net/anime/6436,4,2009-05-19,2009-07-17
5617,Meitantei Conan: 10 Nengo no Stranger,special,https://anidb.net/anime/6650,1,2009-05-25,2009-05-25
5618,Tennis no Ouji-sama OVA Another Story: Kako to Mirai no Message,special,https://anidb.net/anime/6442,4,2009-05-26,2009-09-25
5619,Xiao Zhuoma (2009),movie,https://anidb.net/anime/15200,1,2009-05-27,2009-05-27
5620,Hyakujitsu no Bara,special,https://anidb.net/anime/6538,2,2009-05-29,2009-10-23
5621,Weiss Survive,series,https://anidb.net/anime/6552,16,2009-06-06,2009-09-26
5622,Asylum Session,movie,https://anidb.net/anime/6493,1,2009-06-06,2009-06-06
5623,Chin`yuuki: Tarou to Yukai na Nakama-tachi,special,https://anidb.net/anime/6640,3,2009-12-06,2009-07-08
5624,Miyamoto Musashi: Souken ni Haseru Yume,movie,https://anidb.net/anime/6289,1,2009-06-13,2009-06-13
5625,Nanami-chan 6th Series,series,https://anidb.net/anime/9839,16,2009-06-14,2009-09-27
5626,Kawa no Hikari,special,https://anidb.net/anime/6580,1,2009-06-20,2009-06-20
5627,Minami-ke Betsubara,special,https://anidb.net/anime/6654,1,2009-06-23,2009-06-23
5628,OVA Utawarerumono,special,https://anidb.net/anime/6285,3,2009-06-24,2010-06-23
5629,Saint Seiya: The Lost Canvas - Meiou Shinwa,special,https://anidb.net/anime/6470,26,2009-06-24,2011-07-20
5630,Umi Monogatari: Anata ga Ite Kureta Koto,series,https://anidb.net/anime/6402,12,2009-06-25,2009-09-17
5631,Fight Ippatsu! Juuden-chan!!,series,https://anidb.net/anime/6481,12,2009-06-25,2009-10-09
5632,Ecophan,movie,https://anidb.net/anime/8599,1,2009-06-27,2009-06-27
5633,Evangelion Shin Gekijouban: Ha,movie,https://anidb.net/anime/6171,1,2009-06-27,2009-06-27
5634,Ukkari Penelope (2009),series,https://anidb.net/anime/7035,26,2009-06-29,2010-02-01
5635,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,movie,https://anidb.net/anime/7397,1,2009-04-07,2009-04-07
5636,Umineko no Naku Koro ni,series,https://anidb.net/anime/6051,26,2009-02-07,2009-12-24
5637,Elementhunters,series,https://anidb.net/anime/6335,39,2009-04-07,2010-03-27
5638,Aoi Hana,series,https://anidb.net/anime/6443,11,2009-02-07,2009-10-09
5639,Kao An,movie,https://anidb.net/anime/9180,1,2009-04-07,2009-04-07
5640,Needless,series,https://anidb.net/anime/6467,24,2009-03-07,2009-11-12
5641,Baikinman tai Baikinman!?,movie,https://anidb.net/anime/7740,1,2009-04-07,2009-04-07
5642,Taishou Yakyuu Musume.,series,https://anidb.net/anime/6315,12,2009-03-07,2009-09-25
5643,Lena Lena,series,https://anidb.net/anime/11430,13,2009-04-07,2009-09-26
5644,Canaan,series,https://anidb.net/anime/6275,13,2009-04-07,2009-09-26
5645,Bakemonogatari,series,https://anidb.net/anime/6327,12,2009-03-07,2009-09-25
5646,Bai Bian Zhu Zhu Xia,series,https://anidb.net/anime/13451,80,2009-08-13,2009-03-10
5647,Zan Sayonara Zetsubou-sensei,series,https://anidb.net/anime/6509,13,2009-05-07,2009-09-27
5648,Redline,movie,https://anidb.net/anime/6529,1,2009-08-14,2009-08-14
5649,Kuruneko,series,https://anidb.net/anime/6619,100,2009-05-07,2011-02-07
5650,Mai Mai Shinko to Sennen no Mahou,movie,https://anidb.net/anime/6589,1,2009-08-15,2009-08-15
5651,Kanamemo,series,https://anidb.net/anime/6531,13,2009-06-07,2009-09-28
5652,Utsurun Desu.,special,https://anidb.net/anime/6539,3,2009-08-21,2009-10-23
5653,Aika Zero,special,https://anidb.net/anime/6526,3,2009-06-07,2009-12-22
5654,Hachigatsu no Symphony: Shibuya 2002-2003,movie,https://anidb.net/anime/6621,1,2009-08-22,2009-08-22
5655,Princess Lover!,series,https://anidb.net/anime/6438,12,2009-06-07,2009-09-21
5656,Gekijouban Yatterman: Shin Yattermecha Daishuugou! Omocha no Kuni de Daiketsudan Da Koron!,movie,https://anidb.net/anime/6536,1,2009-08-22,2009-08-22
5657,Yuhuwa Chingudeul,series,https://anidb.net/anime/13395,26,2009-07-07,2010-05-01
5658,Hottarake no Shima: Haruka to Mahou no Kagami,movie,https://anidb.net/anime/6299,1,2009-08-22,2009-08-22
5659,GA: Geijutsuka Art Design Class,series,https://anidb.net/anime/6574,12,2009-07-07,2009-09-22
5660,Barnacle Lou,series,https://anidb.net/anime/9715,39,2009-08-24,2009-11-18
5661,Sora no Manimani,series,https://anidb.net/anime/6398,12,2009-07-07,2009-09-22
5662,30th Gundam Perfect Mission,special,https://anidb.net/anime/9723,1,2009-08-25,2009-08-25
5663,Ookami to Koushinryou II,series,https://anidb.net/anime/6169,12,2009-09-07,2009-09-24
5664,Xiao Niu Xiang Qian Chong,series,https://anidb.net/anime/15691,52,2009-08-26,2009-10-16
5665,Mo Mo,series,https://anidb.net/anime/13628,52,2009-09-07,2009-08-30
5666,Weiqi Shaonian 2,series,https://anidb.net/anime/14862,26,??.09.2009,-
5667,Tokyo Magnitude 8.0,series,https://anidb.net/anime/6441,11,2009-10-07,2009-09-18
5668,Jungle Taitei: Yuuki ga Mirai o Kaeru,special,https://anidb.net/anime/6652,1,2009-05-09,2009-05-09
5669,Yoku Wakaru Gendai Mahou,series,https://anidb.net/anime/6332,12,2009-12-07,2009-09-27
5670,Ginga Tetsudou 999: Diamond Ring no Kanata e,movie,https://anidb.net/anime/7039,1,2009-09-09,2009-09-09
5671,Kkoma Sinseon Tao,series,https://anidb.net/anime/15068,39,2009-07-13,2010-04-26
5672,Tonari no 801-chan R,special,https://anidb.net/anime/6635,1,2009-10-09,2009-10-09
5673,Gekijouban Pocket Monsters Diamond & Pearl: Arceus - Choukoku no Jikuu e,movie,https://anidb.net/anime/6316,1,2009-07-18,2009-07-18
5674,Battle Spirits: Shounen Gekiha Dan,series,https://anidb.net/anime/6978,50,2009-09-13,2010-05-09
5675,Tetsuwan Birdy Decode: The Cipher,special,https://anidb.net/anime/7013,1,2009-07-22,2009-07-22
5676,Mahou Sensei Negima! Mou Hitotsu no Sekai,special,https://anidb.net/anime/6489,4,2009-09-17,2010-08-17
5677,Code Geass: Hangyaku no Lelouch R2 Special Edition - Zero Requiem,special,https://anidb.net/anime/7127,1,2009-07-24,2009-07-24
5678,Mak Dau Xiang Dang Dang,movie,https://anidb.net/anime/8215,1,2009-07-24,2009-07-24
5679,Gekijouban Penguin no Mondai: Shiawase no Aoi Tori de Go-Pen-nasai,movie,https://anidb.net/anime/7092,1,2009-09-19,2009-09-19
5680,Gekijouban Duel Masters: Lunatic God Saga,movie,https://anidb.net/anime/7167,1,2009-09-19,2009-09-19
5681,Cencoroll,movie,https://anidb.net/anime/4982,1,2009-07-28,2009-07-28
5682,Saikyou Bushou-den Sangoku Engi,series,https://anidb.net/anime/7434,52,2009-01-08,2010-04-04
5683,Queen`s Blade: Gyokuza o Tsugu Mono,series,https://anidb.net/anime/6653,12,2009-09-24,2009-10-12
5684,Higashi no Eden: Air Communication,movie,https://anidb.net/anime/6763,1,2009-09-26,2009-09-26
5685,Gekijouban Naruto Shippuuden: Hi no Ishi o Tsugu Mono,movie,https://anidb.net/anime/6503,1,2009-01-08,2009-01-08
5686,Summer Wars,movie,https://anidb.net/anime/6249,1,2009-01-08,2009-01-08
5687,Asura Cryin` 2,series,https://anidb.net/anime/6769,13,2009-01-10,2009-12-24
5688,Uchurei!,series,https://anidb.net/anime/6771,12,2009-09-08,2009-09-19
5689,Meat or Die,series,https://anidb.net/anime/7616,12,2009-02-10,??.03.2010
5690,Nodame Cantabile (2009),special,https://anidb.net/anime/6779,2,2009-10-08,2010-04-26
5691,TO,special,https://anidb.net/anime/7185,2,2009-02-10,2009-02-10
5692,Aoi Hitomi no Onnanoko no Ohanashi,special,https://anidb.net/anime/6759,1,2009-08-13,2009-08-13
5693,Tatakau Shisho: The Book of Bantorra,series,https://anidb.net/anime/6679,27,2009-02-10,2010-02-04
5694,Nyan Koi!,series,https://anidb.net/anime/6428,12,2009-02-10,2009-12-18
5695,Kampfer,series,https://anidb.net/anime/6685,12,2009-02-10,2009-12-18
5696,Toaru Kagaku no Railgun,series,https://anidb.net/anime/6460,24,2009-03-10,2010-03-20
5697,Tegami Bachi,series,https://anidb.net/anime/6772,25,2009-03-10,2010-03-27
5698,Kotatsu Neko,series,https://anidb.net/anime/7028,26,2009-03-10,2010-03-28
5699,Seitokai no Ichizon,series,https://anidb.net/anime/6556,12,2009-03-10,2009-12-19
5700,Tales of Vesperia: The First Strike,movie,https://anidb.net/anime/6496,1,2009-03-10,2009-03-10
5701,Kikansha Yaemon,movie,https://anidb.net/anime/7456,1,2009-03-10,2009-03-10
5702,White Album (2009),series,https://anidb.net/anime/6970,13,2009-03-10,2009-12-24
5703,Usaru-san,special,https://anidb.net/anime/7001,4,2009-03-10,2009-10-10
5704,Tentai Senshi Sunred 2,series,https://anidb.net/anime/6777,26,2009-03-10,2010-03-27
5705,Seiken no Blacksmith,series,https://anidb.net/anime/6546,12,2009-03-10,2009-12-19
5706,Shugo Chara Party!,series,https://anidb.net/anime/6947,25,2009-03-10,2010-03-27
5707,Inuyasha Kanketsuhen,series,https://anidb.net/anime/6716,26,2009-04-10,2010-03-30
5708,Yume-iro Patissiere,series,https://anidb.net/anime/6966,50,2009-04-10,2010-09-26
5709,Shin Koihime Musou,series,https://anidb.net/anime/6400,12,2009-05-10,2009-12-21
5710,Kanokon: Manatsu no Daishanikusai,special,https://anidb.net/anime/6787,2,2009-05-10,2009-12-10
5711,Anyamal Tantei Kiruminzoo,series,https://anidb.net/anime/6788,50,2009-05-10,2010-09-20
5712,Sora no Otoshimono,series,https://anidb.net/anime/6658,13,2009-05-10,2009-12-28
5713,Miracle Train: Ooedo-sen e Youkoso,series,https://anidb.net/anime/6794,13,2009-05-10,2009-12-28
5714,Natsu no Arashi! Akinai-chuu,series,https://anidb.net/anime/6672,13,2009-05-10,2009-12-28
5715,Kobato.,series,https://anidb.net/anime/6258,24,2009-06-10,2010-03-23
5716,Kyou no Go no Ni (2009),special,https://anidb.net/anime/7120,4,2009-06-10,2009-06-10
5717,Nogizaka Haruka no Himitsu: Purezza,series,https://anidb.net/anime/6721,12,2009-06-10,2009-12-22
5718,Cheburashka Arere?,series,https://anidb.net/anime/6969,26,2009-07-10,2010-03-31
5719,11 Eyes,series,https://anidb.net/anime/6751,12,2009-07-10,2009-12-23
5720,Himitsukessha Taka no Tsume Countdown,series,https://anidb.net/anime/7010,12,2009-07-10,2009-12-23
5721,Kimi ni Todoke,series,https://anidb.net/anime/6466,25,2009-07-10,2010-03-31
